# 1-d slice in y-direction, file: plt_2d_000400
# time =       0.594868597708E-02
#                       y                  density      CH4_ConsumptionRate                   Y(CH4)               x_velocity                     temp  
       0.384179687500E-01       0.185056390080           0.755354410832E-18       0.262132341826E-19       0.857925694738E-16        1841.47111163      
       0.384570312500E-01       0.185056390122           0.755354347528E-18       0.262132343310E-19       0.143522866578E-14        1841.47111129      
       0.384960937500E-01       0.185056390160           0.755354288788E-18       0.262132344678E-19      -0.141599991757E-14        1841.47111097      
       0.385351562500E-01       0.185056390198           0.755354234229E-18       0.262132345945E-19      -0.540883234726E-14        1841.47111067      
       0.385742187500E-01       0.185056390232           0.755354183716E-18       0.262132347111E-19      -0.367070163048E-15        1841.47111039      
       0.386132812500E-01       0.185056390265           0.755354136862E-18       0.262132348191E-19      -0.470204842946E-14        1841.47111012      
       0.386523437500E-01       0.185056390295           0.755354093533E-18       0.262132349186E-19       0.444939163499E-14        1841.47110987      
       0.386914062500E-01       0.185056390324           0.755354053393E-18       0.262132350108E-19       0.179326224015E-14        1841.47110963      
       0.387304687500E-01       0.185056390351           0.755354016351E-18       0.262132350957E-19       0.762407722083E-14        1841.47110941      
       0.387695312500E-01       0.185056390377           0.755353982082E-18       0.262132351745E-19       0.452087090458E-14        1841.47110921      
       0.388085937500E-01       0.185056390401           0.755353950494E-18       0.262132352471E-19       0.133502206736E-14        1841.47110901      
       0.388476562500E-01       0.185056390423           0.755353921307E-18       0.262132353146E-19       0.229066666309E-14        1841.47110883      
       0.388867187500E-01       0.185056390445           0.755353894397E-18       0.262132353768E-19       0.354738650872E-14        1841.47110865      
       0.389257812500E-01       0.185056390464           0.755353869556E-18       0.262132354349E-19      -0.337830205719E-14        1841.47110849      
       0.389648437500E-01       0.185056390484           0.755353846646E-18       0.262132354884E-19      -0.447100444864E-14        1841.47110834      
       0.390039062500E-01       0.185056390499           0.755353825549E-18       0.262132355385E-19       0.153719515075E-14        1841.47110819      
       0.390429687500E-01       0.185056390518           0.755353806031E-18       0.262132355849E-19      -0.552678168434E-14        1841.47110806      
       0.390820312500E-01       0.185056390531           0.755353788026E-18       0.262132356285E-19       0.374250349349E-14        1841.47110793      
       0.391210937500E-01       0.185056390549           0.755353771309E-18       0.262132356689E-19       0.350431183893E-15        1841.47110782      
       0.391601562500E-01       0.185056390558           0.755353755763E-18       0.262132357071E-19      -0.921266467251E-14        1841.47110771      
       0.391992187500E-01       0.185056390575           0.755353741157E-18       0.262132357426E-19      -0.941367395391E-14        1841.47110760      
       0.392382812500E-01       0.185056390582           0.755353727424E-18       0.262132357765E-19      -0.377787074340E-14        1841.47110750      
       0.392773437500E-01       0.185056390599           0.755353714326E-18       0.262132358080E-19      -0.171030418424E-13        1841.47110741      
       0.393164062500E-01       0.185056390603           0.755353701792E-18       0.262132358382E-19      -0.832004788303E-14        1841.47110733      
       0.393554687500E-01       0.185056390619           0.755353689523E-18       0.262132358665E-19       0.215785339608E-14        1841.47110725      
       0.393945312500E-01       0.185056390623           0.755353677516E-18       0.262132358938E-19      -0.163542900959E-14        1841.47110717      
       0.394335937500E-01       0.185056390637           0.755353665421E-18       0.262132359193E-19      -0.126309145744E-13        1841.47110711      
       0.394726562500E-01       0.185056390640           0.755353653202E-18       0.262132359440E-19      -0.307809030214E-14        1841.47110704      
       0.395117187500E-01       0.185056390653           0.755353640558E-18       0.262132359672E-19       0.680605516244E-14        1841.47110698      
       0.395507812500E-01       0.185056390655           0.755353627361E-18       0.262132359897E-19       0.762812062384E-14        1841.47110693      
       0.395898437500E-01       0.185056390666           0.755353613431E-18       0.262132360106E-19      -0.999546618174E-14        1841.47110688      
       0.396289062500E-01       0.185056390667           0.755353598586E-18       0.262132360307E-19       0.215102720820E-14        1841.47110683      
       0.396679687500E-01       0.185056390677           0.755353582653E-18       0.262132360493E-19       0.894235153821E-15        1841.47110679      
       0.397070312500E-01       0.185056390676           0.755353565431E-18       0.262132360669E-19       0.448955327526E-14        1841.47110675      
       0.397460937500E-01       0.185056390686           0.755353546991E-18       0.262132360826E-19      -0.399520166146E-14        1841.47110672      
       0.397851562500E-01       0.185056390693           0.755353527297E-18       0.262132360971E-19       0.122063513560E-14        1841.47110669      
       0.398242187500E-01       0.185056390693           0.755353507112E-18       0.262132361094E-19      -0.122034603508E-14        1841.47110666      
       0.398632812500E-01       0.185056390709           0.755353486843E-18       0.262132361200E-19       0.135173050318E-14        1841.47110664      
       0.399023437500E-01       0.185056390697           0.755353468588E-18       0.262132361281E-19       0.102011134877E-13        1841.47110662      
       0.399414062500E-01       0.185056390689           0.755353453225E-18       0.262132361340E-19      -0.229320808103E-14        1841.47110661      
       0.399804687500E-01       0.185056390698           0.755353444635E-18       0.262132361368E-19       0.107372138124E-14        1841.47110661      
 
#===============================================================================
# Job Information
#===============================================================================
#number of MPI processes: 32
#
#
#===============================================================================
# Plotfile Information
#===============================================================================
#output data / time: Fri Jan 12 17:38:23 2018
#output dir:         /global/cscratch1/sd/emotheau/WORK_PELELM/PMF_METHANE_1atm_phi_0_7
#
#
#===============================================================================
# Build Information
#===============================================================================
#build date:    2018-01-11 17:06:04.548089
#build machine: Linux cori06 4.4.74-92.38-default #1 SMP Tue Sep 12 19:43:46 UTC 2017 (545c055) x86_64 x86_64 x86_64 GNU/Linux
#build dir:     /global/u2/e/emotheau/GitCodes/PeleLM/Exec/PMF_METHANE_1atm_phi_0_7
#BoxLib dir:    /global/homes/e/emotheau/GitCodes/amrex
#
#COMP:          gnu
#COMP version:  7.1.0
#FCOMP:
#FCOMP version:
#
#Chemistry: GRI30
#
#LMC    git hash: v1.0-101-g9d6ac5c-dirty
#BoxLib git hash: 18.01-121-gcfec65a-dirty
#IAMR   git hash: 18.01.1
#
#
#===============================================================================
# Inputs File Parameters
#===============================================================================
#ns.reset_typical_vals_int = 5
#ns.do_active_control = 1
#mg.smooth_on_cg_unstable = 1
#stop_time = 4.0
#ns.do_fillPatchUMAC(nvals = 1)  :: [1]
#ns.zeroBndryVisc = 1
#proj.proj_2 = 1
#ns.num_divu_iters = 3
#ht.plot_consumption = 1
#ht.plot_heat_release = 1
#ht.plot_rhoY = 0
#ht.plot_molefrac = 1
#ht.plot_massfrac = 1
#ht.plot_ydot(nvals = 1)  :: [1]
#amr.derive_plot_vars = rhoRT mag_vort
#geometry.coord_sys = 0
#mg.usecg = 1
#cg.v = 0
#cg.isExpert = 1
#mg.v = 0
#cg.maxiter = 1000
#mg.maxiter = 1000
#mg.nu_0 = 1
#mg.nu_1 = 4
#mg.nu_2 = 4
#mg.nu_f = 40
#cg.unstable_criterion = 100
#ns.htt_tempmin = 1.0
#ns.htt_tempmax = 2.5
#ns.v = 1
#mac.v = 0
#proj.v = 0
#ns.do_group_bndry_fills = 1
#cg.cg_solver = 1
#geometry.prob_lo = 0.0 0.0
#geometry.prob_hi = 0.0003125 0.04
#amr.n_cell = 8 1024
#amr.blocking_factor = 8
#max_step = 10000
#amr.restart = chk_2d_000100
#amr.check_file = chk_2d_
#amr.plot_file = plt_2d_
#amr.check_int = 100
#amr.plot_int = 50
#ns.cfl = 0.5
#amr.max_grid_size = 32
#amr.v = 1
#amr.max_level = 0
#amr.ref_ratio(nvals = 4)  :: [2, 2, 2, 2]
#amr.regrid_int(nvals = 1)  :: [2]
#amr.n_error_buf = 16 16 16 16
#amr.grid_eff = 0.9
#amr.grid_eff = 0.7
#amr.probin_file = probin.2dcontrol_sdc
#ns.dt_cutoff = 5.e-11
#ns.visc_tol = 1.0e-14
#ns.visc_abs_tol = 1.0e-14
#ns.init_shrink = .1
#ns.change_max = 1.1
#ns.vel_visc_coef = 1.983e-5
#ns.temp_cond_coef = 2.6091e-5
#ns.scal_diff_coefs = -0.01
#ns.variable_vel_visc = 1
#ns.variable_scal_diff = 1
#ns.init_iter = 2
#ns.gravity = -9.81
#ns.gravity = 0
#ns.sum_interval = 1
#ns.do_reflux = 1
#ns.do_mac_proj = 1
#ns.do_sync_proj = 1
#ns.do_MLsync_proj = 1
#ns.do_divu_sync = 0
#ns.divu_relax_factor = 0.0
#ns.be_cn_theta = 0.5
#ns.S_in_vel_diffusion = 1
#ns.do_temp = 1
#ns.do_diffuse_sync = 1
#ns.divu_ceiling = 1
#ns.divu_dt_factor = .4
#ns.min_rho_divu_ceiling = .01
#ns.fuelName = CH4
#ns.oxidizerName = O2
#ns.flameTracName = H2O2
#ns.unity_Le = 0
#ns.sdc_iterMAX = 2
#ns.dpdt_option = 0
#ns.lo_bc = 0 1
#ns.hi_bc = 0 2
#geometry.is_periodic = 1 0
#godunov.slope_order = 4
#diffuse.use_cg_solve = 0
#diffuse.max_order = 4
#diffuse.tensor_max_order = 4
#diffuse.use_tensor_cg_solve = 0
#diffuse.v = 1
#diffuse.Rhs_in_abs_tol(nvals = 1)  :: [1]
#proj.proj_tol = 1.0e-1
#proj.proj_tol = 4.0e-9
#proj.proj_tol = 2.0e-9
#proj.proj_tol = 1.0e-10
#proj.proj_tol = 5.0e-8
#proj.proj_tol = 1.0e-11
#proj.sync_tol = 1.0e-8
#proj.rho_wgt_vel_proj = 0
#proj.Pcode = 1
#proj.filter_factor(nvals = 1)  :: [0.0]
#proj.do_outflow_bcs = 0
#proj.divu_minus_s_factor = .5
#proj.divu_minus_s_factor = 0.
#mac.mac_tol = 5.0e-8
#mac.mac_tol = 4.0e-9
#mac.mac_tol = 1.0e-9
#mac.mac_sync_tol = 1.0e-6
#mac.mac_sync_tol = 1.0e-8
#mac.mac_abs_tol = 1.0e-14
#mac.use_cg_solve = 0
#mac.do_outflow_bcs = 0
#fab.format = NATIVE
#ns.do_not_use_funccount = 1
#diffuse.max_order = 2
#diffuse.tensor_max_order = 2
#ns.visc_tol = 1.0e-14
#ns.visc_abs_tol = 1.0e-14
